0,1,2,3,4,5,6,7
50.0,0,0.0,0.0,0.0,234.822,2013-12-17 18:43:15,Kettles
50.0,0,0.0,0.0,0.0,234.913,2013-12-17 18:43:25,Kettles
50.0,0,0.0,0.0,0.0,235.019,2013-12-17 18:43:35,Kettles
50.0,0,0.0,0.0,0.0,234.802,2013-12-17 18:43:45,Kettles
50.0,0,0.0,0.0,0.0,241.084,2013-12-17 18:45:25,Kettles
50.0,0,0.0,0.0,0.0,241.088,2013-12-17 18:45:35,Kettles
50.0,0,1279.408,-1.138,5.399,237.023,2013-12-17 18:48:45,Kettles
50.0,0,1264.294,-1.242,5.339,236.856,2013-12-17 18:48:55,Kettles
50.0,0,1255.702,-1.345,5.315,236.341,2013-12-17 18:49:05,Kettles
50.0,0,1249.18,-1.345,5.298,235.823,2013-12-17 18:49:15,Kettles
50.0,0,1259.532,-1.345,5.319,236.837,2013-12-17 18:49:25,Kettles
50.0,0,1253.632,-1.345,5.306,236.304,2013-12-17 18:49:35,Kettles
50.0,0,1250.112,-1.242,5.299,235.982,2013-12-17 18:49:45,Kettles
50.0,0,1253.114,-1.345,5.305,236.284,2013-12-17 18:49:55,Kettles
50.0,0,1253.321,-1.345,5.305,236.284,2013-12-17 18:50:05,Kettles
50.0,0,1253.942,-1.345,5.307,236.357,2013-12-17 18:50:15,Kettles
50.0,0,1253.114,-1.138,5.327,235.29,2013-12-17 18:58:04,Kettles
50.0,0,1246.385,-1.449,5.297,235.358,2013-12-17 18:58:14,Kettles
50.0,0,1243.28,-1.345,5.287,235.214,2013-12-17 18:58:24,Kettles
50.0,0,1243.694,-1.345,5.286,235.335,2013-12-17 18:58:34,Kettles
50.0,0,0.0,0.0,0.0,232.777,2013-12-17 19:01:44,Kettles
50.0,0,0.0,0.0,0.0,232.985,2013-12-17 19:01:54,Kettles
50.0,0,0.0,0.0,0.0,232.814,2013-12-17 19:02:04,Kettles
50.0,0,0.0,0.0,0.0,232.757,2013-12-17 19:02:14,Kettles
50.0,0,0.0,0.0,0.0,232.844,2013-12-17 19:02:24,Kettles
50.0,0,0.0,0.0,0.0,232.309,2013-12-17 19:02:34,Kettles
50.0,0,0.0,0.0,0.0,232.446,2013-12-17 19:02:44,Kettles
50.0,0,0.0,0.0,0.0,232.403,2013-12-17 19:02:54,Kettles
50.0,0,0.0,0.0,0.0,232.382,2013-12-17 19:03:04,Kettles
50.0,0,0.0,0.0,0.0,232.362,2013-12-17 19:03:14,Kettles
50.0,0,0.0,0.0,0.0,232.372,2013-12-17 19:03:24,Kettles
50.0,0,0.0,0.0,0.0,232.39,2013-12-17 19:03:34,Kettles
50.0,0,0.0,0.0,0.0,232.615,2013-12-17 19:03:44,Kettles
50.0,0,0.0,0.0,0.0,233.18,2013-12-17 19:03:54,Kettles
50.0,0,1259.946,-1.138,5.351,235.527,2013-12-17 19:28:05,Kettles
50.0,0,1191.623,-1.242,5.185,229.854,2013-12-17 19:28:15,Kettles
50.0,0,1188.724,-1.242,5.175,229.782,2013-12-17 19:28:25,Kettles
50.0,0,1192.865,-1.242,5.182,230.27,2013-12-17 19:28:35,Kettles
50.0,0,1193.59,-1.345,5.182,230.403,2013-12-17 19:28:45,Kettles
50.0,0,1186.964,-1.345,5.167,229.796,2013-12-17 19:28:55,Kettles
50.0,0,1250.733,-1.345,5.301,235.989,2013-12-17 19:29:05,Kettles
50.0,0,1249.801,-1.242,5.298,235.946,2013-12-17 19:29:15,Kettles
50.0,0,1245.143,-1.345,5.288,235.525,2013-12-17 19:29:25,Kettles
50.0,0,1216.054,-1.242,5.225,232.769,2013-12-17 19:29:35,Kettles
50.0,0,1244.936,-1.345,5.287,235.521,2013-12-17 19:29:45,Kettles
50.0,0,1247.42,-1.345,5.292,235.762,2013-12-17 19:29:55,Kettles
50.0,0,1248.352,-1.345,5.294,235.851,2013-12-17 19:30:05,Kettles
50.0,0,1250.112,-1.345,5.298,236.012,2013-12-17 19:30:15,Kettles
50.0,0,1252.7,-1.345,5.304,236.266,2013-12-17 19:30:25,Kettles
50.0,0,1252.182,-1.345,5.302,236.223,2013-12-17 19:30:35,Kettles
50.1,0,0.0,0.0,0.0,231.97,2013-06-23 10:21:48,Kettles
50.0,0,1871.234,-4.865,8.802,226.349,2013-06-23 10:22:28,Kettles
50.0,0,2079.724,-2.173,9.212,225.837,2013-06-23 10:22:38,Kettles
50.0,0,2075.687,-2.277,9.195,225.801,2013-06-23 10:22:48,Kettles
50.0,0,2073.513,-2.173,9.189,225.711,2013-06-23 10:22:58,Kettles
50.0,0,2070.2,-2.277,9.182,225.54,2013-06-23 10:23:08,Kettles
50.0,0,2069.372,-2.173,9.18,225.493,2013-06-23 10:23:18,Kettles
50.0,0,2069.476,-2.277,9.18,225.494,2013-06-23 10:23:28,Kettles
50.0,0,2067.302,-2.38,9.175,225.38,2013-06-23 10:23:38,Kettles
50.0,0,2074.859,-2.38,9.191,225.812,2013-06-23 10:23:48,Kettles
50.0,0,2076.619,-2.38,9.194,225.927,2013-06-23 10:23:58,Kettles
50.0,0,2077.136,-2.38,9.195,225.971,2013-06-23 10:24:08,Kettles
50.0,0,2078.586,-2.38,9.197,226.08,2013-06-23 10:24:19,Kettles
50.0,0,2075.273,-2.38,9.189,225.903,2013-06-23 10:24:28,Kettles
50.0,0,2075.584,-2.38,9.19,225.921,2013-06-23 10:24:38,Kettles
50.0,0,2079.517,-2.277,9.2,226.108,2013-06-23 10:24:48,Kettles
50.0,0,2077.757,-2.173,9.196,226.021,2013-06-23 10:24:58,Kettles
50.0,0,2077.757,-2.173,9.195,226.023,2013-06-23 10:25:08,Kettles
50.0,0,2079.0,-2.38,9.197,226.101,2013-06-23 10:25:18,Kettles
50.0,0,2077.24,-2.38,9.193,226.018,2013-06-23 10:25:28,Kettles
50.0,0,2074.341,-2.38,9.187,225.858,2013-06-23 10:25:38,Kettles
50.0,0,2073.41,-2.38,9.185,225.803,2013-06-23 10:25:49,Kettles
50.0,0,2073.099,-2.173,9.184,225.795,2013-06-23 10:26:08,Kettles
50.0,0,2067.612,-2.277,9.172,225.494,2013-06-23 10:26:18,Kettles
50.0,0,2069.786,-2.277,9.177,225.611,2013-06-23 10:26:28,Kettles
50.1,0,0.0,0.0,0.0,231.383,2013-06-23 10:28:39,Kettles
50.1,0,0.0,0.0,0.0,229.207,2013-06-23 10:29:38,Kettles
50.1,0,0.0,0.0,0.0,230.228,2013-06-23 10:31:28,Kettles
50.1,0,0.0,0.0,0.0,231.706,2013-06-23 10:32:18,Kettles
50.1,0,0.0,0.0,0.0,231.138,2013-06-23 10:33:49,Kettles
50.0,0,120.808,1.966,2.238,230.428,2013-06-23 10:45:19,Kettles
50.0,0,2060.055,-2.277,9.162,224.915,2013-06-23 10:45:29,Kettles
50.0,0,2059.848,-2.277,9.155,225.053,2013-06-23 10:45:39,Kettles
50.0,0,2055.604,-2.277,9.145,224.837,2013-06-23 10:45:49,Kettles
50.0,0,2057.364,-2.277,9.149,224.947,2013-06-23 10:45:59,Kettles
50.0,0,2053.637,-2.38,9.14,224.745,2013-06-23 10:46:09,Kettles
50.0,0,0.0,0.0,0.0,228.783,2013-06-23 10:46:29,Kettles
50.0,0,0.0,0.0,0.0,228.259,2013-06-23 10:46:39,Kettles
50.0,0,0.0,0.0,0.0,228.343,2013-06-23 10:46:49,Kettles
50.0,0,0.0,0.0,0.0,228.425,2013-06-23 10:46:59,Kettles
50.0,0,0.0,0.0,0.0,228.445,2013-06-23 10:47:09,Kettles
50.0,0,0.0,0.0,0.0,228.413,2013-06-23 10:47:19,Kettles
50.0,0,0.0,0.0,0.0,228.2,2013-06-23 10:47:29,Kettles
50.0,0,0.0,0.0,0.0,228.292,2013-06-23 10:47:39,Kettles
50.1,0,0.0,0.0,0.0,231.254,2013-06-23 10:51:09,Kettles
50.1,0,0.0,0.0,0.0,231.533,2013-06-23 10:53:09,Kettles
50.0,0,2060.055,-2.38,9.172,224.67,2013-06-23 11:01:39,Kettles
50.0,0,2056.018,-2.277,9.148,224.809,2013-06-23 11:01:49,Kettles
50.0,0,2053.534,-2.277,9.142,224.695,2013-06-23 11:01:59,Kettles
50.0,0,2030.449,-2.38,9.09,223.431,2013-06-23 11:02:09,Kettles
50.1,0,0.0,0.0,0.0,228.618,2013-06-23 11:27:50,Kettles
50.0,0,0.0,0.0,0.0,227.778,2013-06-23 11:32:30,Kettles
50.0,0,0.0,0.0,0.0,228.087,2013-06-23 11:32:40,Kettles
50.0,0,0.0,0.0,0.0,227.788,2013-06-23 11:32:50,Kettles
50.0,0,0.0,0.0,0.0,227.829,2013-06-23 11:34:50,Kettles
50.0,0,0.0,0.0,0.0,227.361,2013-06-23 11:35:00,Kettles
50.0,0,0.0,0.0,0.0,227.623,2013-06-23 11:35:10,Kettles
50.0,0,0.0,0.0,0.0,228.262,2013-06-23 11:36:00,Kettles
50.0,0,2043.492,-2.277,9.146,223.487,2013-06-23 11:40:30,Kettles
50.0,0,2030.138,-2.38,9.092,223.366,2013-06-23 11:40:40,Kettles
50.0,0,2028.999,-2.484,9.088,223.34,2013-06-23 11:40:50,Kettles
50.0,0,2024.859,-2.484,9.078,223.106,2013-06-23 11:41:00,Kettles
50.0,0,2027.757,-2.484,9.084,223.282,2013-06-23 11:41:10,Kettles
50.0,0,2035.418,-2.173,9.179,222.728,2013-06-23 11:58:39,Kettles
50.0,0,2016.577,-2.484,9.066,222.496,2013-06-23 11:58:49,Kettles
50.0,0,2025.79,-2.38,9.082,223.114,2013-06-23 11:58:59,Kettles
50.0,0,2030.449,-2.38,9.092,223.398,2013-06-23 11:59:09,Kettles
50.0,0,2033.865,-2.173,9.098,223.602,2013-06-23 11:59:19,Kettles
50.0,0,1640.28,1.138,8.17,224.387,2013-06-23 11:59:29,Kettles
50.1,0,972.263,-0.931,4.192,231.98,2013-05-26 14:36:30,Kettles
50.1,0,971.021,-0.828,4.186,231.993,2013-05-26 14:36:51,Kettles
50.1,0,972.47,-0.931,4.189,232.215,2013-05-26 14:37:00,Kettles
50.1,0,972.16,-0.931,4.187,232.236,2013-05-26 14:37:11,Kettles
50.1,0,972.367,-0.931,4.187,232.293,2013-05-26 14:37:20,Kettles
50.1,0,965.327,-0.828,4.171,231.469,2013-05-26 14:37:30,Kettles
50.1,0,961.704,-0.828,4.163,231.038,2013-05-26 14:37:40,Kettles
50.1,0,960.565,-0.931,4.161,230.915,2013-05-26 14:37:51,Kettles
50.1,0,960.358,-0.828,4.16,230.901,2013-05-26 14:38:00,Kettles
50.1,0,959.323,-0.931,4.156,230.858,2013-05-26 14:39:01,Kettles
50.1,0,959.323,-0.828,4.156,230.9,2013-05-26 14:39:41,Kettles
50.1,0,960.876,-0.931,4.159,231.101,2013-05-26 14:40:10,Kettles
50.1,0,961.393,-0.931,4.16,231.174,2013-05-26 14:40:20,Kettles
50.1,0,960.876,-0.931,4.159,231.117,2013-05-26 14:40:30,Kettles
50.1,0,961.704,-0.828,4.16,231.212,2013-05-26 14:40:40,Kettles
50.1,0,0.0,0.0,0.0,236.495,2013-05-26 14:52:51,Kettles
50.1,0,0.0,0.0,0.0,236.879,2013-05-26 14:53:31,Kettles
50.1,0,0.0,0.0,0.0,236.663,2013-05-26 14:54:01,Kettles
50.1,0,0.0,0.0,0.0,237.027,2013-05-26 14:54:11,Kettles
50.1,0,0.0,0.0,0.0,236.994,2013-05-26 14:54:31,Kettles
50.1,0,0.0,0.0,0.0,236.99,2013-05-26 14:54:41,Kettles
50.1,0,0.0,0.0,0.0,236.394,2013-05-26 14:56:11,Kettles
50.0,0,970.193,-1.035,4.205,230.796,2013-05-26 14:58:51,Kettles
50.0,0,958.081,-0.931,4.156,230.559,2013-05-26 14:59:01,Kettles
50.0,0,955.803,-1.035,4.148,230.481,2013-05-26 14:59:11,Kettles
50.0,0,955.7,-1.035,4.147,230.484,2013-05-26 14:59:21,Kettles
50.0,0,956.632,-0.931,4.149,230.616,2013-05-26 14:59:31,Kettles
50.1,0,956.217,-1.035,4.148,230.582,2013-05-26 14:59:41,Kettles
50.0,0,956.528,-0.931,4.149,230.599,2013-05-26 14:59:51,Kettles
50.0,0,7.453,0.724,0.371,238.092,2013-05-26 15:25:00,Kettles
50.0,0,974.955,-1.035,4.2,232.188,2013-05-26 15:25:10,Kettles
50.0,0,972.677,-0.931,4.185,232.505,2013-05-26 15:25:20,Kettles
50.0,0,968.847,-0.931,4.175,232.108,2013-05-26 15:25:30,Kettles
50.0,0,970.193,-1.035,4.177,232.303,2013-05-26 15:25:40,Kettles
50.0,0,970.089,-0.931,4.177,232.295,2013-05-26 15:25:50,Kettles
50.0,0,969.882,-0.931,4.177,232.271,2013-05-26 15:26:00,Kettles
50.0,0,971.746,-0.931,4.181,232.505,2013-05-26 15:26:10,Kettles
50.0,0,971.538,-0.931,4.18,232.468,2013-05-26 15:26:20,Kettles
50.0,0,102.381,1.242,1.373,236.989,2013-05-26 15:40:53,Kettles
50.0,0,977.646,-0.931,4.216,231.952,2013-05-26 15:41:03,Kettles
50.0,0,973.505,-1.035,4.198,231.918,2013-05-26 15:41:13,Kettles
50.0,0,972.367,-1.035,4.194,231.898,2013-05-26 15:41:23,Kettles
50.0,0,972.677,-1.035,4.194,231.993,2013-05-26 15:41:33,Kettles
50.0,0,972.677,-1.035,4.193,232.045,2013-05-26 15:41:43,Kettles
50.0,0,971.849,-1.035,4.19,232.005,2013-05-26 15:41:53,Kettles
50.0,0,973.505,-1.035,4.192,232.254,2013-05-26 15:42:03,Kettles
50.0,0,975.679,-1.035,4.196,232.57,2013-05-26 15:42:13,Kettles
50.0,0,973.712,-0.931,4.191,232.394,2013-05-26 15:42:23,Kettles
50.0,0,971.538,-1.035,4.185,232.186,2013-05-26 15:42:33,Kettles
50.0,0,972.056,-1.035,4.186,232.289,2013-05-26 15:42:43,Kettles
50.0,0,970.71,-1.035,4.182,232.155,2013-05-26 15:42:53,Kettles
50.0,0,970.193,-1.035,4.181,232.118,2013-05-26 15:43:03,Kettles
50.0,0,970.814,-1.035,4.182,232.201,2013-05-26 15:43:13,Kettles
50.0,0,971.642,-1.035,4.183,232.322,2013-05-26 15:43:23,Kettles
50.0,0,971.849,-1.035,4.184,232.365,2013-05-26 15:43:33,Kettles
50.0,0,970.503,-1.035,4.18,232.204,2013-05-26 15:43:43,Kettles
50.0,0,971.228,-1.035,4.182,232.295,2013-05-26 15:43:53,Kettles
50.0,0,967.605,-0.931,4.174,231.868,2013-05-26 15:44:03,Kettles
50.0,0,968.536,-1.035,4.176,231.992,2013-05-26 15:44:13,Kettles
50.0,0,967.812,-1.035,4.174,231.913,2013-05-26 15:44:23,Kettles
50.0,0,968.329,-1.035,4.175,231.996,2013-05-26 15:44:33,Kettles
50.0,0,966.984,-1.035,4.172,231.844,2013-05-26 15:44:43,Kettles
50.0,0,964.706,-1.035,4.167,231.581,2013-05-26 15:44:53,Kettles
50.0,0,967.294,-1.035,4.172,231.901,2013-05-26 15:45:03,Kettles
50.0,0,967.812,-1.035,4.173,231.953,2013-05-26 15:45:13,Kettles
50.0,0,967.605,-1.035,4.173,231.934,2013-05-26 15:45:23,Kettles
50.0,0,968.95,-1.035,4.176,232.108,2013-05-26 15:45:33,Kettles
50.0,0,970.503,-1.035,4.179,232.29,2013-05-26 15:45:43,Kettles
50.0,0,970.814,-1.035,4.179,232.336,2013-05-26 15:45:53,Kettles
50.0,0,970.607,-1.035,4.179,232.311,2013-05-26 15:46:03,Kettles
50.0,0,971.849,-1.035,4.182,232.464,2013-05-26 15:46:13,Kettles
50.0,0,972.16,-1.035,4.182,232.501,2013-05-26 15:46:23,Kettles
50.1,0,0.0,0.0,0.0,237.402,2013-05-26 15:54:43,Kettles
50.1,0,0.0,0.0,0.0,237.159,2013-05-26 15:55:43,Kettles
50.1,0,0.0,0.0,0.0,237.396,2013-05-26 15:56:43,Kettles
50.1,0,0.0,0.0,0.0,237.243,2013-05-26 15:57:33,Kettles
50.0,0,977.957,-1.035,4.229,231.31,2013-05-26 15:59:03,Kettles
50.0,0,964.81,-1.035,4.173,231.279,2013-05-26 15:59:13,Kettles
50.0,0,960.979,-1.035,4.159,231.134,2013-05-26 15:59:23,Kettles
50.0,0,960.255,-1.035,4.156,231.097,2013-05-26 15:59:33,Kettles
50.0,0,961.186,-1.035,4.158,231.226,2013-05-26 15:59:43,Kettles
50.0,0,962.636,-0.931,4.161,231.398,2013-05-26 15:59:53,Kettles
50.0,0,962.015,-1.035,4.16,231.323,2013-05-26 16:00:03,Kettles
50.1,0,0.0,0.0,0.0,238.619,2013-05-26 16:27:53,Kettles
50.0,0,987.067,-1.035,4.251,232.256,2013-05-26 16:32:13,Kettles
50.0,0,974.126,-1.035,4.195,232.284,2013-05-26 16:32:23,Kettles
50.0,0,1967.508,-1.863,8.634,227.94,2014-01-11 18:31:16,Kettles
50.0,0,954.768,1.035,6.014,230.518,2014-01-11 18:31:26,Kettles
50.0,0,0.0,0.0,0.0,227.238,2014-01-11 18:47:56,Kettles
49.9,0,0.0,0.0,0.0,231.837,2014-01-11 19:00:25,Kettles
49.9,0,0.0,0.0,0.0,231.707,2014-01-11 19:00:35,Kettles
49.9,0,0.0,0.0,0.0,231.692,2014-01-11 19:00:45,Kettles
49.9,0,0.0,0.0,0.0,231.865,2014-01-11 19:01:55,Kettles
50.0,0,1907.88,-1.966,8.587,222.233,2014-01-11 19:03:34,Kettles
50.0,0,1883.657,-2.277,8.461,222.686,2014-01-11 19:03:44,Kettles
50.0,0,1874.961,-2.173,8.431,222.454,2014-01-11 19:03:54,Kettles
50.0,0,1870.717,-2.07,8.419,222.252,2014-01-11 19:04:04,Kettles
50.0,0,1866.576,-2.07,8.409,222.036,2014-01-11 19:04:14,Kettles
50.0,0,1866.472,-2.173,8.408,222.041,2014-01-11 19:04:24,Kettles
50.0,0,8.178,0.103,0.55,225.965,2014-01-11 19:04:34,Kettles
50.0,0,0.0,0.0,0.0,225.873,2014-01-11 19:04:44,Kettles
49.9,0,0.0,0.0,0.0,226.021,2014-01-11 19:04:54,Kettles
50.0,0,1995.666,-2.173,8.787,227.165,2014-01-11 19:08:34,Kettles
50.0,0,1960.365,-2.277,8.634,227.118,2014-01-11 19:08:44,Kettles
50.0,0,1945.251,-2.277,8.586,226.616,2014-01-11 19:08:54,Kettles
50.0,0,1950.117,-2.173,8.595,226.961,2014-01-11 19:09:04,Kettles
50.0,0,1932.208,-2.173,8.555,225.93,2014-01-11 19:09:14,Kettles
50.0,0,1937.798,-2.277,8.567,226.264,2014-01-11 19:09:24,Kettles
50.0,0,1947.322,-2.173,8.587,226.835,2014-01-11 19:09:34,Kettles
50.0,0,1945.458,-2.173,8.582,226.755,2014-01-11 19:09:44,Kettles
50.0,0,1946.494,-2.277,8.584,226.816,2014-01-11 19:09:56,Kettles
50.0,0,1942.663,-2.173,8.579,226.501,2014-01-11 19:10:06,Kettles
50.0,0,1944.837,-2.277,8.582,226.686,2014-01-11 19:10:15,Kettles
50.0,0,1940.179,-2.277,8.569,226.466,2014-01-11 19:10:25,Kettles
50.0,0,1942.146,-2.277,8.574,226.57,2014-01-11 19:10:35,Kettles
50.0,0,1943.595,-2.277,8.577,226.661,2014-01-11 19:10:45,Kettles
50.0,0,1941.214,-2.277,8.571,226.542,2014-01-11 19:10:55,Kettles
50.0,0,1943.388,-2.173,8.576,226.664,2014-01-11 19:11:05,Kettles
50.0,0,1944.216,-2.173,8.58,226.659,2014-01-11 19:11:15,Kettles
50.0,0,1938.523,-2.173,8.565,226.382,2014-01-11 19:11:25,Kettles
50.0,0,1950.531,-2.173,8.592,227.069,2014-01-11 19:11:35,Kettles
50.0,0,1949.806,-2.173,8.591,227.03,2014-01-11 19:11:45,Kettles
50.0,0,1948.46,-2.173,8.588,226.952,2014-01-11 19:11:55,Kettles
50.0,0,1901.98,-2.277,8.485,224.22,2014-01-11 19:12:05,Kettles
50.0,0,1952.601,-2.38,8.597,227.179,2014-01-11 19:12:15,Kettles
50.0,0,1948.46,-2.38,8.588,226.924,2014-01-11 19:12:25,Kettles
50.1,0,0.0,0.0,0.0,227.685,2014-01-11 19:17:35,Kettles
50.0,0,1995.769,-2.07,8.789,227.139,2014-01-11 19:28:44,Kettles
50.0,0,1967.508,-2.38,8.649,227.547,2014-01-11 19:28:54,Kettles
50.0,0,1962.332,-2.277,8.622,227.666,2014-01-11 19:29:04,Kettles
50.0,0,1955.707,-2.277,8.604,227.357,2014-01-11 19:29:14,Kettles
50.0,0,1947.839,-2.277,8.587,226.899,2014-01-11 19:29:24,Kettles
50.0,0,1953.429,-2.38,8.6,227.208,2014-01-11 19:29:34,Kettles
50.0,0,1955.189,-2.484,8.603,227.325,2014-01-11 19:29:44,Kettles
50.0,0,1956.432,-2.38,8.606,227.395,2014-01-11 19:29:54,Kettles
50.0,0,1955.603,-2.38,8.603,227.374,2014-01-11 19:30:04,Kettles
50.0,0,1947.425,-2.38,8.584,226.925,2014-01-11 19:30:14,Kettles
50.0,0,1962.436,-2.38,8.618,227.769,2014-01-11 19:30:24,Kettles
50.0,0,1963.264,-2.277,8.619,227.839,2014-01-11 19:30:34,Kettles
50.0,0,1960.883,-2.484,8.614,227.699,2014-01-11 19:30:44,Kettles
50.0,0,1969.682,-2.484,8.633,228.213,2014-01-11 19:30:54,Kettles
50.0,0,1967.819,-2.38,8.628,228.122,2014-01-11 19:31:04,Kettles
50.0,0,1964.713,-2.38,8.622,227.945,2014-01-11 19:31:14,Kettles
50.0,0,1961.193,-2.277,8.614,227.72,2014-01-11 19:31:24,Kettles
50.0,0,2006.95,-2.07,8.814,227.766,2014-01-11 19:38:34,Kettles
50.0,0,1969.165,-2.38,8.653,227.641,2014-01-11 19:38:44,Kettles
50.0,0,1970.717,-2.173,8.64,228.162,2014-01-11 19:38:54,Kettles
50.0,0,1965.645,-2.277,8.626,227.941,2014-01-11 19:39:04,Kettles
50.0,0,1964.092,-2.277,8.62,227.908,2014-01-11 19:39:14,Kettles
50.0,0,1967.094,-2.484,8.627,228.084,2014-01-11 19:39:24,Kettles
50.0,0,1960.572,-2.277,8.613,227.696,2014-01-11 19:39:34,Kettles
50.0,0,1964.196,-2.277,8.62,227.913,2014-01-11 19:39:44,Kettles
50.0,0,1961.918,-2.277,8.615,227.81,2014-01-11 19:39:54,Kettles
50.0,0,1963.574,-2.484,8.621,227.829,2014-01-11 19:40:04,Kettles
50.0,0,1966.577,-2.38,8.625,228.066,2014-01-11 19:40:14,Kettles
50.0,0,1955.5,-2.38,8.6,227.439,2014-01-11 19:40:24,Kettles
50.0,0,1950.427,-2.38,8.589,227.152,2014-01-11 19:40:34,Kettles
50.0,0,1946.183,-2.277,8.579,226.9,2014-01-11 19:40:44,Kettles
50.0,0,1951.877,-2.277,8.591,227.255,2014-01-11 19:40:54,Kettles
50.0,0,1949.806,-2.38,8.587,227.137,2014-01-11 19:41:04,Kettles
50.0,0,1955.81,-2.484,8.6,227.478,2014-01-11 19:41:14,Kettles
50.0,0,1957.674,-2.38,8.604,227.585,2014-01-11 19:41:24,Kettles
50.0,0,1954.982,-2.38,8.598,227.429,2014-01-11 19:41:34,Kettles
50.0,0,1986.452,-2.277,8.727,227.691,2014-01-11 20:03:55,Kettles
50.0,0,1964.92,-2.38,8.632,227.688,2014-01-11 20:04:05,Kettles
50.0,0,1958.916,-2.173,8.612,227.53,2014-01-11 20:04:15,Kettles
50.0,0,1959.33,-2.38,8.611,227.604,2014-01-11 20:04:25,Kettles
50.0,0,1963.367,-2.484,8.63,227.576,2014-01-11 20:04:35,Kettles
50.0,0,1962.953,-2.484,8.633,227.441,2014-01-11 20:04:45,Kettles
50.0,0,1956.949,-2.588,8.618,227.136,2014-01-11 20:04:55,Kettles
50.0,0,1955.293,-2.588,8.613,227.061,2014-01-11 20:05:05,Kettles
50.0,0,1966.68,-2.484,8.638,227.728,2014-01-11 20:05:15,Kettles
50.0,0,1965.438,-2.588,8.635,227.687,2014-01-11 20:05:25,Kettles
50.0,0,1970.717,-2.588,8.646,227.984,2014-01-11 20:05:35,Kettles
50.0,0,1970.614,-2.484,8.647,227.964,2014-01-11 20:05:45,Kettles
50.0,0,1969.993,-2.588,8.645,227.924,2014-01-11 20:05:55,Kettles
50.0,0,1968.233,-2.484,8.641,227.831,2014-01-11 20:06:05,Kettles
50.0,0,1968.026,-2.588,8.641,227.822,2014-01-11 20:06:15,Kettles
50.0,0,1972.27,-2.588,8.649,228.087,2014-01-11 20:06:24,Kettles
50.0,0,1977.032,-2.484,8.66,228.359,2014-01-11 20:06:34,Kettles
50.0,0,1971.442,-2.588,8.647,228.05,2014-01-11 20:06:44,Kettles
50.0,0,1974.03,-2.484,8.652,228.213,2014-01-11 20:06:54,Kettles
50.0,0,1978.171,-2.484,8.661,228.455,2014-01-11 20:07:04,Kettles
50.0,0,2162.881,8.014,9.443,228.031,2014-01-11 18:24:00,Kettles
50.0,0,2165.587,8.014,9.45,228.156,2014-01-11 18:24:09,Kettles
50.0,0,2166.003,8.118,9.452,228.142,2014-01-11 18:24:19,Kettles
50.0,0,2164.026,8.014,9.448,228.025,2014-01-11 18:24:29,Kettles
50.0,0,2152.993,8.014,9.424,227.45,2014-01-11 18:24:39,Kettles
50.0,0,2150.704,7.91,9.419,227.325,2014-01-11 18:24:49,Kettles
50.0,0,2156.844,8.014,9.432,227.661,2014-01-11 18:24:59,Kettles
50.0,0,2155.491,8.118,9.429,227.586,2014-01-11 18:25:09,Kettles
50.0,0,2153.41,8.118,9.424,227.487,2014-01-11 18:25:19,Kettles
50.0,0,2153.722,8.118,9.426,227.496,2014-01-11 18:25:29,Kettles
50.0,0,2155.075,8.118,9.428,227.572,2014-01-11 18:25:39,Kettles
50.0,0,2158.405,8.118,9.436,227.738,2014-01-11 18:25:49,Kettles
50.0,0,2159.967,8.014,9.44,227.815,2014-01-11 18:25:59,Kettles
50.0,0,2162.152,8.118,9.445,227.925,2014-01-11 18:26:09,Kettles
50.0,0,2161.944,8.014,9.445,227.899,2014-01-11 18:26:19,Kettles
50.0,0,2163.193,7.91,9.447,227.968,2014-01-11 18:26:29,Kettles
50.0,0,2162.881,7.91,9.448,227.923,2014-01-11 18:26:39,Kettles
50.0,0,2161.944,7.805,9.446,227.871,2014-01-11 18:26:49,Kettles
49.9,0,0.0,0.0,0.0,232.639,2014-01-11 19:00:29,Kettles
49.9,0,0.0,0.0,0.0,232.507,2014-01-11 19:00:39,Kettles
49.9,0,0.0,0.0,0.0,232.59,2014-01-11 19:01:59,Kettles
49.9,0,0.0,0.0,0.0,232.904,2014-01-11 19:02:19,Kettles
50.0,0,2070.042,7.285,9.24,223.041,2014-01-11 19:03:39,Kettles
50.0,0,2073.997,7.181,9.248,223.266,2014-01-11 19:03:49,Kettles
50.0,0,2063.693,7.181,9.224,222.741,2014-01-11 19:04:00,Kettles
50.0,0,2066.815,7.285,9.232,222.89,2014-01-11 19:04:09,Kettles
50.0,0,2061.611,7.285,9.218,222.668,2014-01-11 19:04:19,Kettles
50.0,0,2055.575,7.181,9.206,222.304,2014-01-11 19:04:29,Kettles
50.0,0,2131.241,7.493,9.375,226.343,2014-01-11 19:04:39,Kettles
50.0,0,2139.359,7.493,9.393,226.775,2014-01-11 19:04:49,Kettles
50.0,0,2130.2,7.389,9.372,226.288,2014-01-11 19:05:00,Kettles
50.0,0,2137.173,7.493,9.388,226.659,2014-01-11 19:05:09,Kettles
50.0,0,2137.173,7.597,9.388,226.664,2014-01-11 19:05:19,Kettles
50.0,0,2141.961,7.597,9.398,226.908,2014-01-11 19:05:29,Kettles
50.0,0,2144.875,7.493,9.405,227.063,2014-01-11 19:05:39,Kettles
50.0,0,2154.242,7.493,9.427,227.515,2014-01-11 19:05:49,Kettles
