freq,phAngle,power,reacPower,rmsCur,rmsVolt,time,equipment
50.0,38,65.838,51.242,0.356,237.997,2012-05-18 15:05:55,Coffee_machines
50.0,0,3.312,0.207,0.025,238.174,2012-05-18 15:06:05,Coffee_machines
50.0,0,3.312,0.621,0.026,239.808,2012-05-18 15:06:15,Coffee_machines
50.0,0,3.312,0.621,0.026,239.627,2012-05-18 15:06:25,Coffee_machines
50.0,0,3.312,0.414,0.025,238.948,2012-05-18 15:06:35,Coffee_machines
50.0,0,3.312,0.414,0.025,238.879,2012-05-18 15:06:45,Coffee_machines
50.0,0,3.623,0.414,0.026,238.955,2012-05-18 15:06:55,Coffee_machines
50.0,1,678.679,19.668,4.157,238.394,2012-05-18 15:07:05,Coffee_machines
50.0,2,1509.12,47.101,6.378,236.81,2012-05-18 15:07:15,Coffee_machines
50.0,2,1284.481,48.861,5.87,236.301,2012-05-18 15:07:25,Coffee_machines
50.0,0,3.623,0.621,0.027,239.672,2012-05-18 15:07:35,Coffee_machines
50.0,0,3.623,0.414,0.026,238.869,2012-05-18 15:07:45,Coffee_machines
50.0,0,3.623,0.414,0.026,238.94,2012-05-18 15:07:55,Coffee_machines
50.0,0,3.623,0.517,0.026,239.253,2012-05-18 15:08:05,Coffee_machines
50.0,0,3.623,0.621,0.027,239.708,2012-05-18 15:08:15,Coffee_machines
50.0,0,3.623,0.621,0.027,239.687,2012-05-18 15:08:25,Coffee_machines
50.0,0,3.623,0.621,0.027,239.687,2012-05-18 15:08:35,Coffee_machines
50.0,0,3.623,0.621,0.027,239.672,2012-05-18 15:08:45,Coffee_machines
50.0,0,3.623,0.621,0.027,239.743,2012-05-18 15:08:55,Coffee_machines
50.0,0,3.519,0.207,0.025,238.284,2012-05-18 15:09:05,Coffee_machines
50.0,0,3.519,0.31,0.026,238.445,2012-05-18 15:09:15,Coffee_machines
50.0,0,3.519,0.207,0.025,238.302,2012-05-18 15:09:25,Coffee_machines
50.0,0,777.541,-2.795,4.513,238.163,2012-05-18 15:09:35,Coffee_machines
50.0,0,3.623,0.621,0.027,239.68,2012-05-18 15:09:45,Coffee_machines
50.0,0,3.623,0.621,0.027,239.682,2012-05-18 15:09:55,Coffee_machines
50.0,0,3.623,0.621,0.027,239.699,2012-05-18 15:10:05,Coffee_machines
50.0,0,3.623,0.621,0.027,239.686,2012-05-18 15:10:15,Coffee_machines
50.0,0,3.623,0.621,0.027,239.667,2012-05-18 15:10:25,Coffee_machines
50.0,0,3.519,0.621,0.026,239.611,2012-05-18 15:10:35,Coffee_machines
50.0,0,3.519,0.621,0.026,239.732,2012-05-18 15:10:45,Coffee_machines
50.0,0,3.416,0.207,0.025,238.089,2012-05-18 15:10:55,Coffee_machines
50.0,0,345.24,-2.484,3.0,237.582,2012-05-18 15:11:05,Coffee_machines
50.0,0,3.416,0.517,0.026,239.2,2012-05-18 15:11:15,Coffee_machines
50.0,0,3.519,0.621,0.026,239.601,2012-05-18 15:11:25,Coffee_machines
50.0,0,3.416,0.414,0.026,238.901,2012-05-18 15:11:35,Coffee_machines
50.0,0,3.416,0.31,0.025,238.813,2012-05-18 15:11:45,Coffee_machines
50.0,0,3.416,0.517,0.026,239.459,2012-05-18 15:11:55,Coffee_machines
50.0,0,3.416,0.31,0.026,238.829,2012-05-18 15:12:05,Coffee_machines
50.0,0,3.519,0.517,0.026,239.565,2012-05-18 15:12:15,Coffee_machines
50.0,0,3.519,0.517,0.026,239.588,2012-05-18 15:12:25,Coffee_machines
50.0,0,1390.589,-3.726,6.038,236.891,2012-05-18 15:12:35,Coffee_machines
50.0,0,3.416,0.414,0.026,238.965,2012-05-18 15:12:45,Coffee_machines
50.0,0,3.519,0.621,0.026,239.773,2012-05-18 15:12:55,Coffee_machines
50.0,0,3.416,0.207,0.025,238.298,2012-05-18 15:13:05,Coffee_machines
50.0,0,3.416,0.207,0.025,238.182,2012-05-18 15:13:15,Coffee_machines
50.0,0,3.519,0.621,0.026,239.796,2012-05-18 15:13:25,Coffee_machines
50.0,0,3.519,0.621,0.027,239.88,2012-05-18 15:13:35,Coffee_machines
50.0,0,3.519,0.517,0.026,239.53,2012-05-18 15:13:45,Coffee_machines
50.0,0,3.519,0.621,0.027,239.882,2012-05-18 15:13:55,Coffee_machines
50.0,0,3.519,0.621,0.026,239.784,2012-05-18 15:14:05,Coffee_machines
50.0,0,3.416,0.621,0.026,239.647,2012-05-18 15:14:15,Coffee_machines
50.0,0,3.416,0.207,0.025,238.288,2012-05-18 15:14:25,Coffee_machines
50.0,0,3.416,0.517,0.026,239.199,2012-05-18 15:14:35,Coffee_machines
50.0,0,3.416,0.724,0.027,239.94,2012-05-18 15:14:45,Coffee_machines
50.0,0,3.519,0.724,0.027,239.919,2012-05-18 15:14:55,Coffee_machines
50.0,0,3.416,0.414,0.026,239.058,2012-05-18 15:15:05,Coffee_machines
50.0,0,3.416,0.414,0.026,239.062,2012-05-18 15:15:15,Coffee_machines
50.0,0,3.416,0.517,0.026,239.31,2012-05-18 15:15:25,Coffee_machines
50.0,0,3.519,0.724,0.027,240.021,2012-05-18 15:15:35,Coffee_machines
50.0,0,974.023,1.449,5.05,237.211,2012-05-18 15:15:45,Coffee_machines
50.0,0,3.519,0.621,0.026,239.944,2012-05-18 15:15:55,Coffee_machines
50.0,0,3.519,0.724,0.027,240.067,2012-05-18 15:16:05,Coffee_machines
50.0,0,3.416,0.414,0.026,239.127,2012-05-18 15:16:15,Coffee_machines
50.0,0,3.416,0.103,0.025,237.851,2012-05-18 15:16:25,Coffee_machines
50.0,0,3.416,0.207,0.025,237.993,2012-05-18 15:16:35,Coffee_machines
50.0,0,3.416,0.31,0.025,238.673,2012-05-18 15:16:45,Coffee_machines
50.0,0,3.416,0.414,0.026,238.798,2012-05-18 15:16:55,Coffee_machines
50.0,0,3.416,0.0,0.024,237.602,2012-05-18 15:17:05,Coffee_machines
50.0,0,3.416,0.207,0.025,238.396,2012-05-18 15:17:15,Coffee_machines
50.0,0,3.416,0.31,0.025,238.479,2012-05-18 15:17:25,Coffee_machines
50.0,0,3.416,0.31,0.025,238.521,2012-05-18 15:17:35,Coffee_machines
50.0,0,3.416,0.207,0.025,238.426,2012-05-18 15:17:45,Coffee_machines
50.0,0,3.416,0.31,0.025,238.385,2012-05-18 15:17:55,Coffee_machines
50.0,0,3.416,0.103,0.025,237.831,2012-05-18 15:18:05,Coffee_machines
50.0,0,3.416,0.103,0.025,237.843,2012-05-18 15:18:15,Coffee_machines
50.0,0,3.416,0.31,0.025,238.405,2012-05-18 15:18:25,Coffee_machines
50.0,0,3.416,0.207,0.025,238.253,2012-05-18 15:18:35,Coffee_machines
50.0,0,3.416,0.31,0.025,238.284,2012-05-18 15:18:45,Coffee_machines
50.0,0,3.416,0.31,0.025,238.39,2012-05-18 15:18:55,Coffee_machines
50.0,0,3.416,0.207,0.025,238.205,2012-05-18 15:19:05,Coffee_machines
50.0,0,3.416,0.207,0.025,238.27,2012-05-18 15:19:15,Coffee_machines
50.0,0,3.416,0.207,0.025,238.065,2012-05-18 15:19:25,Coffee_machines
50.0,0,3.416,0.207,0.025,238.164,2012-05-18 15:19:35,Coffee_machines
50.0,0,3.416,0.207,0.025,238.046,2012-05-18 15:19:45,Coffee_machines
50.0,0,3.416,0.414,0.025,238.924,2012-05-18 15:19:55,Coffee_machines
50.0,0,3.416,0.517,0.026,239.264,2012-05-18 15:20:05,Coffee_machines
50.0,0,3.416,0.517,0.026,239.371,2012-05-18 15:20:15,Coffee_machines
50.0,0,3.416,0.517,0.026,239.211,2012-05-18 15:20:25,Coffee_machines
50.0,0,3.416,0.621,0.026,239.603,2012-05-18 15:20:35,Coffee_machines
50.0,0,3.416,0.621,0.026,239.547,2012-05-18 15:20:45,Coffee_machines
50.0,0,3.416,0.414,0.026,238.822,2012-05-18 15:20:55,Coffee_machines
50.0,0,3.416,0.414,0.025,238.729,2012-05-18 15:21:05,Coffee_machines
50.0,0,3.416,0.621,0.026,239.679,2012-05-18 15:21:15,Coffee_machines
50.0,0,3.416,0.621,0.026,239.58,2012-05-18 15:21:25,Coffee_machines
50.0,0,3.416,0.414,0.025,238.761,2012-05-18 15:21:35,Coffee_machines
50.0,0,3.416,0.414,0.026,238.954,2012-05-18 15:21:45,Coffee_machines
50.0,0,3.416,0.621,0.026,239.569,2012-05-18 15:21:55,Coffee_machines
50.0,0,3.416,0.517,0.026,239.434,2012-05-18 15:22:05,Coffee_machines
50.0,0,3.416,0.621,0.026,239.598,2012-05-18 15:22:15,Coffee_machines
50.0,0,3.416,0.621,0.026,239.567,2012-05-18 15:22:25,Coffee_machines
50.0,0,3.416,0.621,0.026,239.562,2012-05-18 15:22:35,Coffee_machines
50.0,0,3.416,0.414,0.026,238.736,2012-05-18 15:22:45,Coffee_machines
50.0,0,3.416,0.517,0.026,239.463,2012-05-18 15:22:55,Coffee_machines
50.0,0,3.416,0.621,0.026,239.593,2012-05-18 15:23:05,Coffee_machines
50.0,0,3.416,0.621,0.026,239.579,2012-05-18 15:23:15,Coffee_machines
50.0,0,3.416,0.621,0.026,239.458,2012-05-18 15:23:25,Coffee_machines
50.0,0,3.416,0.621,0.026,239.458,2012-05-18 15:23:35,Coffee_machines
50.0,0,3.416,0.621,0.026,239.493,2012-05-18 15:23:45,Coffee_machines
50.0,0,3.416,0.517,0.026,239.432,2012-05-18 15:23:55,Coffee_machines
50.0,0,3.416,0.517,0.026,239.438,2012-05-18 15:24:05,Coffee_machines
50.0,0,3.416,0.517,0.026,239.455,2012-05-18 15:24:15,Coffee_machines
50.0,0,3.416,0.621,0.026,239.438,2012-05-18 15:24:25,Coffee_machines
50.0,0,3.416,0.621,0.026,239.538,2012-05-18 15:24:35,Coffee_machines
50.0,0,3.416,0.517,0.026,239.421,2012-05-18 15:24:45,Coffee_machines
50.0,0,3.416,0.517,0.026,239.475,2012-05-18 15:24:55,Coffee_machines
50.0,0,3.416,0.517,0.026,239.279,2012-05-18 15:25:05,Coffee_machines
50.0,0,3.416,0.517,0.026,239.257,2012-05-18 15:25:15,Coffee_machines
50.0,0,3.416,0.621,0.026,239.565,2012-05-18 15:25:25,Coffee_machines
50.0,0,3.416,0.621,0.026,239.574,2012-05-18 15:25:35,Coffee_machines
50.0,0,3.416,0.621,0.026,239.677,2012-05-18 15:25:45,Coffee_machines
50.0,0,3.416,0.621,0.026,239.677,2012-05-18 15:25:55,Coffee_machines
50.0,0,3.416,0.621,0.026,239.565,2012-05-18 15:26:05,Coffee_machines
50.0,0,3.519,0.517,0.026,239.475,2012-05-18 15:26:15,Coffee_machines
50.0,0,3.416,0.621,0.026,239.673,2012-05-18 15:26:25,Coffee_machines
50.0,0,3.416,0.724,0.027,240.05,2012-05-18 15:26:35,Coffee_machines
50.0,0,3.519,0.724,0.027,240.063,2012-05-18 15:26:45,Coffee_machines
50.0,0,3.416,0.724,0.027,239.957,2012-05-18 15:26:55,Coffee_machines
50.0,1,1498.457,30.642,6.326,237.086,2012-05-18 15:27:05,Coffee_machines
50.0,0,3.623,0.724,0.027,239.992,2012-05-18 15:27:15,Coffee_machines
50.0,0,3.623,0.724,0.027,239.912,2012-05-18 15:27:25,Coffee_machines
50.0,0,3.519,0.621,0.027,239.84,2012-05-18 15:27:35,Coffee_machines
50.0,1,1496.594,30.124,6.323,236.932,2012-05-18 15:27:45,Coffee_machines
50.0,0,3.623,0.724,0.027,239.931,2012-05-18 15:27:55,Coffee_machines
50.0,0,3.623,0.621,0.027,239.857,2012-05-18 15:28:05,Coffee_machines
50.0,0,3.623,0.621,0.027,239.856,2012-05-18 15:28:15,Coffee_machines
50.0,0,3.623,0.621,0.027,239.916,2012-05-18 15:28:25,Coffee_machines
50.0,0,3.623,0.724,0.027,240.04,2012-05-18 15:28:35,Coffee_machines
50.0,0,3.623,0.621,0.027,239.684,2012-05-18 15:28:45,Coffee_machines
50.0,0,3.623,0.621,0.027,239.766,2012-05-18 15:28:55,Coffee_machines
50.0,0,3.519,0.621,0.027,239.945,2012-05-18 15:29:05,Coffee_machines
50.0,0,3.623,0.724,0.027,239.889,2012-05-18 15:29:15,Coffee_machines
50.0,0,3.623,0.724,0.027,239.933,2012-05-18 15:29:25,Coffee_machines
50.0,0,3.519,0.414,0.026,238.748,2012-05-18 15:29:35,Coffee_machines
50.0,0,3.519,0.621,0.027,239.843,2012-05-18 15:29:45,Coffee_machines
50.0,0,3.519,0.621,0.027,239.867,2012-05-18 15:29:55,Coffee_machines
50.0,0,3.519,0.724,0.027,239.795,2012-05-18 15:30:05,Coffee_machines
50.0,0,3.623,0.621,0.027,239.763,2012-05-18 15:30:15,Coffee_machines
50.0,0,3.519,0.621,0.027,239.726,2012-05-18 15:30:25,Coffee_machines
50.0,0,3.519,0.724,0.027,239.883,2012-05-18 15:30:35,Coffee_machines
50.0,0,3.519,0.621,0.027,239.868,2012-05-18 15:30:45,Coffee_machines
50.0,0,3.416,0.724,0.026,239.791,2012-05-18 15:30:55,Coffee_machines
50.0,0,3.416,0.724,0.027,239.994,2012-05-18 15:31:05,Coffee_machines
50.0,0,3.416,0.724,0.027,239.952,2012-05-18 15:31:15,Coffee_machines
50.0,0,3.416,0.724,0.027,240.018,2012-05-18 15:31:25,Coffee_machines
50.0,0,3.519,0.724,0.027,239.925,2012-05-18 15:31:35,Coffee_machines
50.0,0,3.416,0.724,0.027,239.901,2012-05-18 15:31:45,Coffee_machines
50.0,0,3.416,0.724,0.027,239.95,2012-05-18 15:31:55,Coffee_machines
50.0,0,3.416,0.724,0.027,239.969,2012-05-18 15:32:05,Coffee_machines
50.0,0,3.416,0.724,0.027,239.92,2012-05-18 15:32:15,Coffee_machines
50.0,0,3.416,0.724,0.027,239.841,2012-05-18 15:32:25,Coffee_machines
50.0,0,3.416,0.621,0.026,239.764,2012-05-18 15:32:35,Coffee_machines
50.0,0,3.416,0.724,0.027,240.087,2012-05-18 15:32:45,Coffee_machines
50.0,0,3.519,0.828,0.027,240.273,2012-05-18 15:32:55,Coffee_machines
50.0,0,3.416,0.724,0.027,240.132,2012-05-18 15:33:05,Coffee_machines
50.0,0,3.416,0.724,0.027,239.972,2012-05-18 15:33:15,Coffee_machines
50.0,0,3.416,0.724,0.027,240.022,2012-05-18 15:33:25,Coffee_machines
50.0,0,3.519,0.724,0.027,240.014,2012-05-18 15:33:35,Coffee_machines
50.0,0,3.416,0.724,0.027,239.956,2012-05-18 15:33:45,Coffee_machines
50.0,0,3.416,0.724,0.027,239.974,2012-05-18 15:33:55,Coffee_machines
50.0,0,1290.795,-3.416,5.818,237.525,2012-05-18 15:34:05,Coffee_machines
50.0,0,3.416,0.724,0.027,239.988,2012-05-18 15:34:15,Coffee_machines
50.0,0,3.416,0.828,0.027,240.131,2012-05-18 15:34:25,Coffee_machines
50.0,0,3.519,0.828,0.027,240.227,2012-05-18 15:34:35,Coffee_machines
50.0,0,3.519,0.828,0.027,240.22,2012-05-18 15:34:45,Coffee_machines
50.0,0,3.519,0.828,0.027,240.175,2012-05-18 15:34:55,Coffee_machines
50.0,0,3.519,0.828,0.027,240.182,2012-05-18 15:35:04,Coffee_machines
50.0,0,3.519,0.828,0.027,240.265,2012-05-18 15:35:14,Coffee_machines
50.0,0,3.416,0.828,0.027,240.239,2012-05-18 15:35:24,Coffee_machines
50.0,0,3.519,0.828,0.027,240.364,2012-05-18 15:35:34,Coffee_machines
50.0,0,3.519,0.828,0.027,240.26,2012-05-18 15:35:44,Coffee_machines
50.0,0,3.519,0.828,0.027,240.257,2012-05-18 15:35:54,Coffee_machines
50.0,0,3.519,0.828,0.027,240.349,2012-05-18 15:36:04,Coffee_machines
50.0,0,3.519,0.828,0.027,240.301,2012-05-18 15:36:14,Coffee_machines
50.0,0,3.519,0.828,0.027,240.158,2012-05-18 15:36:24,Coffee_machines
50.0,0,3.519,0.828,0.027,240.193,2012-05-18 15:36:34,Coffee_machines
50.0,0,3.416,0.828,0.027,240.15,2012-05-18 15:36:44,Coffee_machines
50.0,0,3.416,0.828,0.027,240.235,2012-05-18 15:36:54,Coffee_machines
50.0,0,3.519,0.828,0.027,240.208,2012-05-18 15:37:04,Coffee_machines
50.0,0,3.416,0.828,0.027,240.098,2012-05-18 15:37:14,Coffee_machines
50.0,0,3.416,0.724,0.027,239.969,2012-05-18 15:37:24,Coffee_machines
50.0,0,3.416,0.724,0.027,239.959,2012-05-18 15:37:34,Coffee_machines
50.0,0,3.416,0.828,0.027,240.098,2012-05-18 15:37:44,Coffee_machines
50.0,0,3.416,0.828,0.027,240.18,2012-05-18 15:37:54,Coffee_machines
50.0,0,3.519,0.828,0.027,240.317,2012-05-18 15:38:04,Coffee_machines
50.0,0,3.519,0.828,0.027,240.407,2012-05-18 15:38:14,Coffee_machines
50.0,0,3.416,0.517,0.026,239.238,2012-05-18 15:38:24,Coffee_machines
50.0,0,3.416,0.517,0.026,239.227,2012-05-18 15:38:34,Coffee_machines
50.0,0,3.416,0.517,0.026,239.251,2012-05-18 15:38:44,Coffee_machines
50.0,0,3.416,0.517,0.026,239.304,2012-05-18 15:38:54,Coffee_machines
50.0,0,3.416,0.517,0.026,239.304,2012-05-18 15:39:04,Coffee_machines
50.0,0,3.416,0.517,0.026,239.363,2012-05-18 15:39:14,Coffee_machines
50.0,0,3.416,0.517,0.026,239.3,2012-05-18 15:39:24,Coffee_machines
50.0,0,3.416,0.517,0.026,239.301,2012-05-18 15:39:34,Coffee_machines
50.0,0,3.416,0.517,0.026,239.278,2012-05-18 15:39:44,Coffee_machines
50.0,0,3.416,0.517,0.026,239.21,2012-05-18 15:39:54,Coffee_machines
50.0,0,3.416,0.517,0.026,239.27,2012-05-18 15:40:04,Coffee_machines
50.0,0,3.416,0.517,0.026,239.225,2012-05-18 15:40:14,Coffee_machines
50.0,0,3.416,0.517,0.026,239.055,2012-05-18 15:40:24,Coffee_machines
50.0,0,3.416,0.414,0.026,239.011,2012-05-18 15:40:34,Coffee_machines
50.0,0,3.416,0.517,0.026,239.248,2012-05-18 15:40:44,Coffee_machines
50.0,0,3.416,0.517,0.026,239.051,2012-05-18 15:40:54,Coffee_machines
50.0,0,3.416,0.517,0.026,239.074,2012-05-18 15:41:04,Coffee_machines
50.0,0,0.0,0.0,0.0,239.144,2012-05-18 15:41:14,Coffee_machines
50.0,0,0.0,0.0,0.0,239.086,2012-05-18 15:41:24,Coffee_machines
50.0,0,0.0,0.0,0.0,239.164,2012-05-18 15:41:34,Coffee_machines
50.0,0,0.0,0.0,0.0,239.291,2012-05-18 15:41:44,Coffee_machines
50.0,0,0.0,0.0,0.0,239.25,2012-05-18 15:41:54,Coffee_machines
50.0,0,0.0,0.0,0.0,239.375,2012-05-18 15:42:04,Coffee_machines
50.0,0,0.0,0.0,0.0,239.328,2012-05-18 15:42:14,Coffee_machines
50.0,0,0.0,0.0,0.0,239.304,2012-05-18 15:42:24,Coffee_machines
50.0,0,0.0,0.0,0.0,239.389,2012-05-18 15:42:34,Coffee_machines
50.0,0,0.0,0.0,0.0,239.14,2012-05-18 15:42:44,Coffee_machines
50.0,0,0.0,0.0,0.0,239.184,2012-05-18 15:42:54,Coffee_machines
50.0,0,0.0,0.0,0.0,239.11,2012-05-18 15:43:04,Coffee_machines
50.0,0,0.0,0.0,0.0,239.172,2012-05-18 15:43:14,Coffee_machines
50.0,0,0.0,0.0,0.0,239.231,2012-05-18 15:43:24,Coffee_machines
50.0,0,0.0,0.0,0.0,239.125,2012-05-18 15:43:34,Coffee_machines
50.0,0,0.0,0.0,0.0,239.038,2012-05-18 15:43:44,Coffee_machines
50.0,0,0.0,0.0,0.0,239.107,2012-05-18 15:43:54,Coffee_machines
50.0,0,0.0,0.0,0.0,239.074,2012-05-18 15:44:04,Coffee_machines
50.0,0,0.0,0.0,0.0,239.195,2012-05-18 15:44:14,Coffee_machines
50.0,0,0.0,0.0,0.0,240.101,2012-05-18 15:44:24,Coffee_machines
50.0,0,0.0,0.0,0.0,240.117,2012-05-18 15:44:34,Coffee_machines
50.0,0,0.0,0.0,0.0,240.219,2012-05-18 15:44:44,Coffee_machines
50.0,0,0.0,0.0,0.0,240.236,2012-05-18 15:44:54,Coffee_machines
50.0,0,0.0,0.0,0.0,240.21,2012-05-18 15:45:04,Coffee_machines
50.0,0,0.0,0.0,0.0,240.2,2012-05-18 15:45:14,Coffee_machines
50.0,0,0.0,0.0,0.0,240.193,2012-05-18 15:45:24,Coffee_machines
50.0,0,0.0,0.0,0.0,240.265,2012-05-18 15:45:34,Coffee_machines
50.0,0,0.0,0.0,0.0,240.309,2012-05-18 15:45:44,Coffee_machines
50.0,0,0.0,0.0,0.0,240.453,2012-05-18 15:45:54,Coffee_machines
50.0,0,0.0,0.0,0.0,239.406,2012-05-18 15:46:04,Coffee_machines
50.0,0,0.0,0.0,0.0,239.358,2012-05-18 15:46:15,Coffee_machines
50.0,0,0.0,0.0,0.0,239.439,2012-05-18 15:46:25,Coffee_machines
50.0,0,0.0,0.0,0.0,239.191,2012-05-18 15:46:35,Coffee_machines
50.0,0,0.0,0.0,0.0,239.316,2012-05-18 15:46:45,Coffee_machines
50.0,0,0.0,0.0,0.0,239.271,2012-05-18 15:46:55,Coffee_machines
50.0,0,0.0,0.0,0.0,239.354,2012-05-18 15:47:05,Coffee_machines
50.0,0,0.0,0.0,0.0,240.337,2012-05-18 15:47:15,Coffee_machines
50.0,0,0.0,0.0,0.0,240.276,2012-05-18 15:47:25,Coffee_machines
50.0,0,0.0,0.0,0.0,240.218,2012-05-18 15:47:35,Coffee_machines
50.0,0,0.0,0.0,0.0,240.225,2012-05-18 15:47:45,Coffee_machines
50.0,0,0.0,0.0,0.0,240.006,2012-05-18 15:47:55,Coffee_machines
50.0,0,0.0,0.0,0.0,239.98,2012-05-18 15:48:05,Coffee_machines
50.0,0,0.0,0.0,0.0,239.921,2012-05-18 15:48:15,Coffee_machines
50.0,0,0.0,0.0,0.0,239.947,2012-05-18 15:48:25,Coffee_machines
50.0,0,0.0,0.0,0.0,239.935,2012-05-18 15:48:35,Coffee_machines
50.0,0,0.0,0.0,0.0,240.031,2012-05-18 15:48:45,Coffee_machines
50.0,0,0.0,0.0,0.0,240.1,2012-05-18 15:48:55,Coffee_machines
50.0,0,0.0,0.0,0.0,239.052,2012-05-18 15:49:05,Coffee_machines
50.0,0,0.0,0.0,0.0,238.934,2012-05-18 15:49:15,Coffee_machines
50.0,0,0.0,0.0,0.0,239.037,2012-05-18 15:49:25,Coffee_machines
50.0,0,0.0,0.0,0.0,239.095,2012-05-18 15:49:35,Coffee_machines
50.0,0,0.0,0.0,0.0,238.979,2012-05-18 15:49:45,Coffee_machines
50.0,0,0.0,0.0,0.0,239.224,2012-05-18 15:49:55,Coffee_machines
50.0,0,0.0,0.0,0.0,239.303,2012-05-18 15:50:05,Coffee_machines
50.0,0,0.0,0.0,0.0,239.279,2012-05-18 15:50:15,Coffee_machines
50.0,0,0.0,0.0,0.0,239.243,2012-05-18 15:50:25,Coffee_machines
50.0,0,0.0,0.0,0.0,239.13,2012-05-18 15:50:35,Coffee_machines
50.0,0,0.0,0.0,0.0,240.093,2012-05-18 15:50:45,Coffee_machines
50.0,0,0.0,0.0,0.0,240.067,2012-05-18 15:50:55,Coffee_machines
50.0,0,0.0,0.0,0.0,240.085,2012-05-18 15:51:05,Coffee_machines
50.0,0,0.0,0.0,0.0,240.124,2012-05-18 15:51:15,Coffee_machines
50.0,0,0.0,0.0,0.0,239.289,2012-05-18 15:51:25,Coffee_machines
50.0,0,0.0,0.0,0.0,239.312,2012-05-18 15:51:35,Coffee_machines
50.0,0,0.0,0.0,0.0,239.216,2012-05-18 15:51:45,Coffee_machines
50.0,0,0.0,0.0,0.0,239.341,2012-05-18 15:51:55,Coffee_machines
50.0,0,0.0,0.0,0.0,239.403,2012-05-18 15:52:05,Coffee_machines
50.0,0,0.0,0.0,0.0,239.417,2012-05-18 15:52:15,Coffee_machines
50.0,0,0.0,0.0,0.0,239.448,2012-05-18 15:52:25,Coffee_machines
50.0,0,0.0,0.0,0.0,239.365,2012-05-18 15:52:35,Coffee_machines
50.0,0,0.0,0.0,0.0,239.364,2012-05-18 15:52:45,Coffee_machines
50.0,0,0.0,0.0,0.0,239.303,2012-05-18 15:52:55,Coffee_machines
50.0,0,0.0,0.0,0.0,239.385,2012-05-18 15:53:05,Coffee_machines
50.0,0,0.0,0.0,0.0,239.372,2012-05-18 15:53:15,Coffee_machines
50.0,0,0.0,0.0,0.0,239.345,2012-05-18 15:53:25,Coffee_machines
50.0,0,0.0,0.0,0.0,239.432,2012-05-18 15:53:35,Coffee_machines
50.0,0,0.0,0.0,0.0,239.447,2012-05-18 15:53:45,Coffee_machines
50.0,0,0.0,0.0,0.0,239.324,2012-05-18 15:53:55,Coffee_machines
50.0,0,0.0,0.0,0.0,239.498,2012-05-18 15:54:05,Coffee_machines
50.0,0,0.0,0.0,0.0,239.453,2012-05-18 15:54:15,Coffee_machines
50.0,0,0.0,0.0,0.0,239.471,2012-05-18 15:54:25,Coffee_machines
50.0,0,0.0,0.0,0.0,239.35,2012-05-18 15:54:35,Coffee_machines
50.0,0,0.0,0.0,0.0,239.193,2012-05-18 15:54:45,Coffee_machines
50.0,0,0.0,0.0,0.0,239.324,2012-05-18 15:54:55,Coffee_machines
50.0,0,0.0,0.0,0.0,239.457,2012-05-18 15:55:05,Coffee_machines
50.0,0,0.0,0.0,0.0,239.249,2012-05-18 15:55:15,Coffee_machines
50.0,0,0.0,0.0,0.0,239.253,2012-05-18 15:55:25,Coffee_machines
50.0,0,0.0,0.0,0.0,239.387,2012-05-18 15:55:35,Coffee_machines
50.0,0,0.0,0.0,0.0,239.227,2012-05-18 15:55:45,Coffee_machines
50.0,0,0.0,0.0,0.0,239.19,2012-05-18 15:55:55,Coffee_machines
50.0,0,0.0,0.0,0.0,239.217,2012-05-18 15:56:05,Coffee_machines
50.0,0,0.0,0.0,0.0,239.38,2012-05-18 15:56:15,Coffee_machines
50.0,0,0.0,0.0,0.0,239.196,2012-05-18 15:56:25,Coffee_machines
50.0,0,0.0,0.0,0.0,239.256,2012-05-18 15:56:35,Coffee_machines
50.0,0,0.0,0.0,0.0,239.253,2012-05-18 15:56:45,Coffee_machines
50.0,0,0.0,0.0,0.0,239.281,2012-05-18 15:56:55,Coffee_machines
50.0,0,0.0,0.0,0.0,239.288,2012-05-18 15:57:05,Coffee_machines
50.0,0,0.0,0.0,0.0,239.189,2012-05-18 15:57:15,Coffee_machines
50.0,0,0.0,0.0,0.0,239.155,2012-05-18 15:57:25,Coffee_machines
50.0,0,0.0,0.0,0.0,239.274,2012-05-18 15:57:35,Coffee_machines
50.0,0,0.0,0.0,0.0,239.219,2012-05-18 15:57:45,Coffee_machines
50.0,0,0.0,0.0,0.0,239.17,2012-05-18 15:57:55,Coffee_machines
50.0,0,0.0,0.0,0.0,239.197,2012-05-18 15:58:05,Coffee_machines
50.0,0,0.0,0.0,0.0,239.237,2012-05-18 15:58:15,Coffee_machines
50.0,0,0.0,0.0,0.0,239.231,2012-05-18 15:58:25,Coffee_machines
50.0,0,0.0,0.0,0.0,239.367,2012-05-18 15:58:35,Coffee_machines
50.0,0,0.0,0.0,0.0,239.341,2012-05-18 15:58:45,Coffee_machines
50.0,0,0.0,0.0,0.0,239.329,2012-05-18 15:58:55,Coffee_machines
50.0,0,0.0,0.0,0.0,239.27,2012-05-18 15:59:05,Coffee_machines
50.0,0,0.0,0.0,0.0,239.314,2012-05-18 15:59:15,Coffee_machines
50.0,0,0.0,0.0,0.0,239.212,2012-05-18 15:59:25,Coffee_machines
50.0,0,0.0,0.0,0.0,239.382,2012-05-18 15:59:35,Coffee_machines
50.0,0,0.0,0.0,0.0,239.318,2012-05-18 15:59:45,Coffee_machines
