freq,phAngle,power,reacPower,rmsCur,rmsVolt,time,equipment,original_row
50.0,58,58.592,93.271,0.494,222.948,2011-05-17 10:17:40,Fridges_and_freezers,35313
50.0,58,58.385,92.857,0.493,222.505,2011-05-17 10:17:50,Fridges_and_freezers,35314
50.0,58,58.592,93.789,0.495,223.586,2011-05-17 10:18:00,Fridges_and_freezers,35315
50.0,58,58.489,93.893,0.495,223.614,2011-05-17 10:18:10,Fridges_and_freezers,35316
50.0,58,58.385,93.685,0.494,223.441,2011-05-17 10:18:20,Fridges_and_freezers,35317
50.0,58,58.178,93.168,0.493,222.897,2011-05-17 10:18:30,Fridges_and_freezers,35318
50.0,58,58.074,93.375,0.493,223.03,2011-05-17 10:18:40,Fridges_and_freezers,35319
50.0,58,58.178,93.685,0.494,223.385,2011-05-17 10:18:50,Fridges_and_freezers,35320
50.0,58,57.867,92.857,0.492,222.571,2011-05-17 10:19:00,Fridges_and_freezers,35321
50.0,58,58.074,93.685,0.494,223.394,2011-05-17 10:19:10,Fridges_and_freezers,35322
50.0,58,57.867,93.996,0.494,223.642,2011-05-17 10:19:30,Fridges_and_freezers,35323
50.0,59,57.66,94.1,0.493,223.767,2011-05-17 10:20:10,Fridges_and_freezers,35327
50.0,60,55.693,92.961,0.487,222.492,2011-05-17 10:25:50,Fridges_and_freezers,35361
50.0,60,55.693,93.168,0.488,222.682,2011-05-17 10:26:00,Fridges_and_freezers,35362
50.0,60,55.693,93.582,0.488,223.059,2011-05-17 10:26:10,Fridges_and_freezers,35363
50.0,60,55.486,93.064,0.487,222.527,2011-05-17 10:26:20,Fridges_and_freezers,35364
50.0,60,55.486,92.961,0.487,222.454,2011-05-17 10:26:30,Fridges_and_freezers,35365
50.0,59,54.865,89.959,0.481,219.151,2011-05-17 10:26:40,Fridges_and_freezers,35366
50.0,60,55.176,92.961,0.486,222.402,2011-05-17 10:27:40,Fridges_and_freezers,35372
50.0,59,54.555,91.719,0.483,221.131,2011-05-17 10:29:40,Fridges_and_freezers,35384
50.0,60,54.658,92.961,0.485,222.376,2011-05-17 10:29:50,Fridges_and_freezers,35385
50.0,59,54.451,91.615,0.482,221.018,2011-05-17 10:30:01,Fridges_and_freezers,35386
50.0,60,54.348,93.064,0.484,222.538,2011-05-17 10:31:51,Fridges_and_freezers,35397
50.0,59,54.244,92.857,0.484,222.293,2011-05-17 10:32:21,Fridges_and_freezers,35400
50.0,60,54.244,93.271,0.485,222.725,2011-05-17 10:32:31,Fridges_and_freezers,35401
50.0,60,54.244,93.271,0.485,222.803,2011-05-17 10:32:41,Fridges_and_freezers,35402
50.0,60,54.348,93.996,0.486,223.479,2011-05-17 10:32:51,Fridges_and_freezers,35403
50.0,60,54.141,93.685,0.485,223.105,2011-05-17 10:33:01,Fridges_and_freezers,35404
50.0,60,54.244,93.582,0.485,223.024,2011-05-17 10:33:11,Fridges_and_freezers,35405
50.0,60,54.141,93.582,0.485,223.019,2011-05-17 10:33:21,Fridges_and_freezers,35406
50.0,60,54.037,93.064,0.484,222.525,2011-05-17 10:33:31,Fridges_and_freezers,35407
50.0,60,53.934,93.064,0.484,222.445,2011-05-17 10:33:41,Fridges_and_freezers,35408
50.0,60,53.934,92.961,0.484,222.404,2011-05-17 10:33:51,Fridges_and_freezers,35409
50.0,60,54.037,92.961,0.484,222.389,2011-05-17 10:34:01,Fridges_and_freezers,35410
50.0,60,53.934,92.857,0.484,222.284,2011-05-17 10:34:21,Fridges_and_freezers,35412
50.0,60,54.141,92.961,0.484,222.43,2011-05-17 10:34:51,Fridges_and_freezers,35415
50.0,60,53.934,92.857,0.483,222.311,2011-05-17 10:35:01,Fridges_and_freezers,35416
50.0,59,54.762,89.855,0.48,219.318,2011-05-17 14:58:36,Fridges_and_freezers,35564
50.0,59,54.762,90.476,0.481,220.011,2011-05-17 14:59:06,Fridges_and_freezers,35567
50.0,59,54.555,90.787,0.481,220.23,2011-05-17 14:59:36,Fridges_and_freezers,35570
50.0,59,54.451,89.027,0.479,217.974,2011-05-17 14:59:46,Fridges_and_freezers,35571
50.0,59,54.451,90.269,0.48,219.682,2011-05-17 14:59:56,Fridges_and_freezers,35572
50.0,59,54.141,91.097,0.481,220.522,2011-05-17 15:01:26,Fridges_and_freezers,35581
50.0,60,53.52,91.201,0.48,220.626,2011-05-17 15:05:26,Fridges_and_freezers,35605
50.0,60,53.209,91.201,0.479,220.691,2011-05-17 15:06:56,Fridges_and_freezers,35614
50.0,0,0.0,0.0,0.0,220.055,2011-05-17 15:23:27,Fridges_and_freezers,35696
50.0,0,0.0,0.0,0.0,220.739,2011-05-17 15:24:17,Fridges_and_freezers,35700
50.0,0,0.0,0.0,0.0,221.167,2011-05-17 15:24:27,Fridges_and_freezers,35701
50.0,0,0.0,0.0,0.0,222.211,2011-05-17 15:26:37,Fridges_and_freezers,35702
50.0,0,0.0,0.0,0.0,222.046,2011-05-17 15:26:57,Fridges_and_freezers,35703
50.0,0,0.0,0.0,0.0,221.167,2011-05-17 15:27:27,Fridges_and_freezers,35704
50.0,0,0.0,0.0,0.0,221.965,2011-05-17 15:28:37,Fridges_and_freezers,35705
50.0,0,0.0,0.0,0.0,221.687,2011-05-17 15:29:07,Fridges_and_freezers,35706
50.0,0,0.0,0.0,0.0,215.262,2011-05-17 15:29:17,Fridges_and_freezers,35707
50.0,0,0.0,0.0,0.0,221.817,2011-05-17 15:29:27,Fridges_and_freezers,35708
50.0,0,0.0,0.0,0.0,222.531,2011-05-17 15:29:39,Fridges_and_freezers,35709
50.0,0,0.0,0.0,0.0,222.299,2011-05-17 15:29:47,Fridges_and_freezers,35710
50.0,0,0.0,0.0,0.0,222.592,2011-05-17 15:29:57,Fridges_and_freezers,35711
50.0,0,0.0,0.0,0.0,222.719,2011-05-17 15:30:07,Fridges_and_freezers,35712
50.0,0,0.0,0.0,0.0,222.619,2011-05-17 15:30:17,Fridges_and_freezers,35713
50.0,0,0.0,0.0,0.0,222.792,2011-05-17 15:30:27,Fridges_and_freezers,35714
50.0,0,0.0,0.0,0.0,222.655,2011-05-17 15:30:37,Fridges_and_freezers,35715
50.0,0,0.0,0.0,0.0,222.014,2011-05-17 15:30:47,Fridges_and_freezers,35716
50.0,0,0.0,0.0,0.0,222.325,2011-05-17 15:30:57,Fridges_and_freezers,35717
50.0,0,0.0,0.0,0.0,221.931,2011-05-17 15:33:37,Fridges_and_freezers,35718
49.9,0,0.0,0.0,0.0,233.093,2012-05-22 11:32:33,Fridges_and_freezers,35804
49.9,0,0.0,0.0,0.0,233.233,2012-05-22 11:32:53,Fridges_and_freezers,35806
49.9,0,0.0,0.0,0.0,233.099,2012-05-22 11:33:13,Fridges_and_freezers,35808
50.0,0,0.0,0.0,0.0,233.672,2012-05-22 11:37:53,Fridges_and_freezers,35836
50.0,0,0.0,0.0,0.0,233.617,2012-05-22 11:38:13,Fridges_and_freezers,35838
50.0,349,52.795,-11.697,0.244,233.106,2012-05-22 11:44:33,Fridges_and_freezers,35876
50.0,349,52.691,-11.801,0.243,233.106,2012-05-22 11:44:43,Fridges_and_freezers,35877
50.0,349,51.76,-11.904,0.24,232.948,2012-05-22 11:44:53,Fridges_and_freezers,35878
50.0,349,51.76,-11.904,0.239,233.633,2012-05-22 11:45:03,Fridges_and_freezers,35879
50.0,348,51.346,-11.904,0.238,233.42,2012-05-22 11:45:13,Fridges_and_freezers,35880
50.0,348,50.724,-11.904,0.236,233.194,2012-05-22 11:45:23,Fridges_and_freezers,35881
50.0,348,50.207,-11.904,0.234,233.122,2012-05-22 11:45:33,Fridges_and_freezers,35882
50.0,348,49.793,-11.904,0.232,233.042,2012-05-22 11:45:43,Fridges_and_freezers,35883
50.0,348,49.172,-12.008,0.229,233.057,2012-05-22 11:45:53,Fridges_and_freezers,35884
50.0,348,48.758,-12.008,0.228,233.088,2012-05-22 11:46:03,Fridges_and_freezers,35885
50.0,348,48.344,-12.008,0.226,233.092,2012-05-22 11:46:13,Fridges_and_freezers,35886
50.0,348,48.033,-12.008,0.225,233.006,2012-05-22 11:46:23,Fridges_and_freezers,35887
50.0,348,47.619,-12.111,0.224,232.98,2012-05-22 11:46:33,Fridges_and_freezers,35888
50.0,348,47.412,-12.111,0.223,232.831,2012-05-22 11:46:43,Fridges_and_freezers,35889
50.0,347,46.894,-12.008,0.221,232.693,2012-05-22 11:46:53,Fridges_and_freezers,35890
50.0,347,46.894,-12.008,0.221,232.715,2012-05-22 11:47:03,Fridges_and_freezers,35891
50.0,347,46.687,-12.111,0.22,232.982,2012-05-22 11:47:13,Fridges_and_freezers,35892
50.0,347,46.48,-12.111,0.219,233.231,2012-05-22 11:47:23,Fridges_and_freezers,35893
50.0,347,46.066,-12.111,0.218,233.168,2012-05-22 11:47:33,Fridges_and_freezers,35894
50.0,347,46.17,-12.111,0.218,233.12,2012-05-22 11:47:43,Fridges_and_freezers,35895
50.0,347,45.756,-12.111,0.216,233.128,2012-05-22 11:47:53,Fridges_and_freezers,35896
50.0,347,45.756,-12.111,0.215,233.148,2012-05-22 11:48:03,Fridges_and_freezers,35897
50.0,347,45.445,-12.215,0.215,233.31,2012-05-22 11:48:13,Fridges_and_freezers,35898
50.0,346,45.341,-12.215,0.214,233.438,2012-05-22 11:48:23,Fridges_and_freezers,35899
50.0,346,45.238,-12.215,0.214,233.363,2012-05-22 11:48:33,Fridges_and_freezers,35900
50.0,346,44.927,-12.215,0.213,233.368,2012-05-22 11:48:43,Fridges_and_freezers,35901
50.0,346,44.824,-12.215,0.212,233.357,2012-05-22 11:48:53,Fridges_and_freezers,35902
50.0,346,44.72,-12.215,0.211,233.319,2012-05-22 11:49:03,Fridges_and_freezers,35903
50.0,346,44.617,-12.215,0.211,233.257,2012-05-22 11:49:13,Fridges_and_freezers,35904
50.0,346,44.41,-12.215,0.211,233.431,2012-05-22 11:49:33,Fridges_and_freezers,35905
50.0,346,44.099,-12.215,0.209,233.439,2012-05-22 11:49:53,Fridges_and_freezers,35906
50.0,346,43.892,-12.215,0.208,233.151,2012-05-22 11:50:13,Fridges_and_freezers,35907
50.0,346,43.685,-12.215,0.208,233.025,2012-05-22 11:50:23,Fridges_and_freezers,35908
50.0,348,48.551,-12.215,0.228,233.449,2012-05-22 11:50:33,Fridges_and_freezers,35909
50.0,0,4.347,0.0,0.029,233.639,2012-05-22 11:51:03,Fridges_and_freezers,35912
50.0,6,193.79,21.946,1.451,234.143,2012-05-29 10:27:18,Fridges_and_freezers,36324
50.0,0,0.0,0.0,0.0,233.356,2012-05-29 10:37:58,Fridges_and_freezers,36387
50.0,0,0.0,0.0,0.0,233.447,2012-05-29 10:38:08,Fridges_and_freezers,36388
50.0,0,0.0,0.0,0.0,234.112,2012-05-29 10:40:08,Fridges_and_freezers,36400
50.0,0,0.0,0.0,0.0,234.873,2012-05-29 10:40:18,Fridges_and_freezers,36401
50.0,0,0.0,0.0,0.0,234.595,2012-05-29 10:40:28,Fridges_and_freezers,36402
50.0,0,0.0,0.0,0.0,234.533,2012-05-29 10:40:38,Fridges_and_freezers,36403
50.0,90,1.353,4.059,0.019,223.398,2012-01-24 10:37:41,Hi-Fi_systems_(with_CD_players),36420
50.0,63,1.977,4.059,0.02,222.232,2012-01-24 10:38:31,Hi-Fi_systems_(with_CD_players),36424
50.0,63,1.977,4.059,0.02,223.141,2012-01-24 10:39:01,Hi-Fi_systems_(with_CD_players),36427
50.0,63,1.977,4.059,0.02,223.101,2012-01-24 10:39:42,Hi-Fi_systems_(with_CD_players),36431
50.0,63,1.977,4.059,0.02,223.07,2012-01-24 10:40:02,Hi-Fi_systems_(with_CD_players),36433
50.0,63,1.977,4.267,0.02,224.49,2012-01-24 10:42:32,Hi-Fi_systems_(with_CD_players),36448
50.0,63,1.977,4.059,0.02,222.864,2012-01-24 10:43:42,Hi-Fi_systems_(with_CD_players),36455
50.0,63,1.977,4.059,0.02,222.917,2012-01-24 10:44:02,Hi-Fi_systems_(with_CD_players),36457
50.0,63,1.977,4.059,0.02,223.206,2012-01-24 10:44:12,Hi-Fi_systems_(with_CD_players),36458
50.0,63,1.977,4.059,0.02,222.81,2012-01-24 10:44:22,Hi-Fi_systems_(with_CD_players),36459
50.0,45,4.163,4.059,0.026,222.639,2012-01-24 10:45:42,Hi-Fi_systems_(with_CD_players),36467
50.0,45,4.371,4.059,0.026,222.735,2012-01-24 10:48:02,Hi-Fi_systems_(with_CD_players),36481
50.0,45,4.475,4.267,0.027,224.431,2012-01-24 10:49:52,Hi-Fi_systems_(with_CD_players),36492
50.0,45,4.475,4.267,0.027,224.877,2012-01-24 10:50:12,Hi-Fi_systems_(with_CD_players),36494
50.0,45,4.579,4.267,0.027,224.986,2012-01-24 10:50:22,Hi-Fi_systems_(with_CD_players),36495
50.0,45,4.267,4.267,0.026,224.861,2012-01-24 10:50:32,Hi-Fi_systems_(with_CD_players),36496
50.0,45,4.579,4.267,0.027,225.071,2012-01-24 10:50:43,Hi-Fi_systems_(with_CD_players),36497
50.0,45,4.267,4.267,0.026,225.026,2012-01-24 10:50:53,Hi-Fi_systems_(with_CD_players),36498
50.0,45,4.267,4.267,0.026,225.345,2012-01-24 10:51:03,Hi-Fi_systems_(with_CD_players),36499
50.0,45,4.163,4.267,0.026,225.048,2012-01-24 10:51:23,Hi-Fi_systems_(with_CD_players),36501
50.0,45,4.371,4.163,0.026,224.708,2012-01-24 10:51:43,Hi-Fi_systems_(with_CD_players),36503
50.0,45,4.683,4.267,0.028,225.704,2012-01-24 10:52:43,Hi-Fi_systems_(with_CD_players),36509
50.0,45,4.579,4.267,0.028,225.047,2012-01-24 10:54:03,Hi-Fi_systems_(with_CD_players),36517
50.0,45,4.683,4.267,0.028,225.627,2012-01-24 10:54:42,Hi-Fi_systems_(with_CD_players),36521
50.0,45,4.683,4.267,0.028,224.799,2012-01-24 10:55:32,Hi-Fi_systems_(with_CD_players),36526
50.0,45,4.683,4.267,0.028,225.363,2012-01-24 10:56:33,Hi-Fi_systems_(with_CD_players),36532
50.0,45,4.267,4.371,0.026,226.008,2012-01-24 10:56:43,Hi-Fi_systems_(with_CD_players),36533
50.0,45,4.683,4.267,0.028,225.654,2012-01-24 10:56:53,Hi-Fi_systems_(with_CD_players),36534
50.0,45,4.891,4.371,0.028,226.104,2012-01-24 10:57:03,Hi-Fi_systems_(with_CD_players),36535
50.0,45,4.267,4.267,0.026,225.573,2012-01-24 10:57:33,Hi-Fi_systems_(with_CD_players),36538
50.0,45,4.267,4.267,0.026,225.248,2012-01-24 10:58:23,Hi-Fi_systems_(with_CD_players),36543
50.0,45,4.683,4.267,0.028,225.72,2012-01-24 10:59:33,Hi-Fi_systems_(with_CD_players),36550
50.0,45,4.787,4.267,0.028,225.707,2012-01-24 10:59:43,Hi-Fi_systems_(with_CD_players),36551
50.0,45,4.579,4.267,0.028,225.736,2012-01-24 11:00:03,Hi-Fi_systems_(with_CD_players),36553
50.0,45,4.267,4.267,0.026,225.389,2012-01-24 11:00:13,Hi-Fi_systems_(with_CD_players),36554
50.0,45,4.371,4.163,0.026,224.385,2012-01-24 11:01:03,Hi-Fi_systems_(with_CD_players),36559
50.0,45,4.371,4.163,0.026,224.151,2012-01-24 11:01:13,Hi-Fi_systems_(with_CD_players),36560
50.0,45,4.579,4.059,0.026,222.968,2012-01-24 11:01:43,Hi-Fi_systems_(with_CD_players),36563
50.0,45,4.163,4.059,0.026,222.848,2012-01-24 11:02:03,Hi-Fi_systems_(with_CD_players),36565
50.0,45,4.371,4.059,0.026,222.339,2012-01-24 11:02:53,Hi-Fi_systems_(with_CD_players),36570
50.0,45,4.371,4.059,0.026,223.067,2012-01-24 11:03:03,Hi-Fi_systems_(with_CD_players),36571
50.0,45,4.267,4.059,0.026,223.05,2012-01-24 11:03:53,Hi-Fi_systems_(with_CD_players),36574
50.0,45,4.267,4.059,0.026,223.074,2012-01-24 11:04:03,Hi-Fi_systems_(with_CD_players),36575
50.0,45,4.267,4.163,0.026,223.435,2012-01-24 11:05:03,Hi-Fi_systems_(with_CD_players),36580
50.0,45,4.787,4.163,0.028,223.748,2012-01-24 11:06:23,Hi-Fi_systems_(with_CD_players),36586
50.0,45,4.787,4.163,0.028,223.713,2012-01-24 11:06:33,Hi-Fi_systems_(with_CD_players),36587
50.0,45,4.683,4.163,0.028,223.617,2012-01-24 11:07:23,Hi-Fi_systems_(with_CD_players),36592
50.0,45,4.371,4.059,0.026,223.11,2012-01-24 11:07:43,Hi-Fi_systems_(with_CD_players),36594
50.0,45,4.371,4.059,0.026,222.891,2012-01-24 11:07:53,Hi-Fi_systems_(with_CD_players),36595
50.0,45,4.371,4.059,0.026,222.244,2012-01-24 11:08:03,Hi-Fi_systems_(with_CD_players),36596
50.0,45,4.683,4.163,0.028,223.417,2012-01-24 11:08:23,Hi-Fi_systems_(with_CD_players),36597
50.0,45,4.267,4.163,0.026,223.773,2012-01-24 11:09:03,Hi-Fi_systems_(with_CD_players),36601
50.0,45,4.267,4.059,0.026,223.156,2012-01-24 11:10:04,Hi-Fi_systems_(with_CD_players),36607
50.0,45,4.891,4.163,0.028,223.802,2012-01-24 11:10:44,Hi-Fi_systems_(with_CD_players),36611
50.0,45,4.475,4.059,0.027,223.265,2012-01-24 11:10:54,Hi-Fi_systems_(with_CD_players),36612
50.0,45,4.579,4.059,0.027,222.971,2012-01-24 11:11:04,Hi-Fi_systems_(with_CD_players),36613
50.0,45,4.683,4.059,0.027,223.147,2012-01-24 11:11:14,Hi-Fi_systems_(with_CD_players),36614
50.0,45,4.683,4.059,0.027,222.709,2012-01-24 11:11:24,Hi-Fi_systems_(with_CD_players),36615
50.0,45,4.683,4.059,0.027,222.59,2012-01-24 11:11:34,Hi-Fi_systems_(with_CD_players),36616
50.0,45,4.579,4.059,0.027,222.548,2012-01-24 11:11:44,Hi-Fi_systems_(with_CD_players),36617
50.0,45,4.475,4.059,0.027,222.395,2012-01-24 11:11:54,Hi-Fi_systems_(with_CD_players),36618
50.0,45,4.475,4.059,0.027,223.023,2012-01-24 11:12:04,Hi-Fi_systems_(with_CD_players),36619
50.0,45,4.475,4.059,0.027,223.108,2012-01-24 11:12:14,Hi-Fi_systems_(with_CD_players),36620
50.0,45,4.579,4.059,0.027,222.827,2012-01-24 11:12:24,Hi-Fi_systems_(with_CD_players),36621
50.0,45,4.579,4.059,0.027,222.8,2012-01-24 11:12:34,Hi-Fi_systems_(with_CD_players),36622
50.0,45,4.475,4.059,0.027,223.141,2012-01-24 11:12:44,Hi-Fi_systems_(with_CD_players),36623
50.0,45,4.579,4.059,0.027,222.921,2012-01-24 11:12:54,Hi-Fi_systems_(with_CD_players),36624
50.0,45,4.683,4.059,0.027,223.36,2012-01-24 11:13:04,Hi-Fi_systems_(with_CD_players),36625
50.0,45,4.579,4.059,0.027,223.132,2012-01-24 11:13:34,Hi-Fi_systems_(with_CD_players),36628
50.0,45,4.683,4.163,0.028,223.674,2012-01-24 11:14:44,Hi-Fi_systems_(with_CD_players),36634
50.0,45,4.891,4.059,0.028,223.574,2012-01-24 11:15:04,Hi-Fi_systems_(with_CD_players),36636
50.0,45,4.475,4.059,0.027,223.155,2012-01-24 11:15:14,Hi-Fi_systems_(with_CD_players),36637
50.0,45,4.683,4.163,0.028,223.879,2012-01-24 11:15:44,Hi-Fi_systems_(with_CD_players),36640
50.0,45,4.579,4.059,0.027,223.238,2012-01-24 11:15:54,Hi-Fi_systems_(with_CD_players),36641
50.0,45,4.891,4.059,0.028,223.616,2012-01-24 11:16:14,Hi-Fi_systems_(with_CD_players),36643
50.0,45,4.683,4.059,0.027,223.264,2012-01-24 11:16:24,Hi-Fi_systems_(with_CD_players),36644
50.0,45,4.683,4.163,0.028,223.866,2012-01-24 11:16:54,Hi-Fi_systems_(with_CD_players),36646
50.0,45,4.475,4.267,0.027,225.119,2012-01-24 11:17:44,Hi-Fi_systems_(with_CD_players),36651
50.0,45,4.579,4.267,0.027,225.068,2012-01-24 11:17:54,Hi-Fi_systems_(with_CD_players),36652
50.0,45,4.683,4.163,0.028,223.919,2012-01-24 11:19:14,Hi-Fi_systems_(with_CD_players),36659
50.0,45,4.891,4.163,0.028,223.777,2012-01-24 11:19:24,Hi-Fi_systems_(with_CD_players),36660
50.0,45,4.683,4.163,0.028,223.72,2012-01-24 11:20:24,Hi-Fi_systems_(with_CD_players),36664
50.0,45,4.683,4.163,0.028,223.794,2012-01-24 11:20:34,Hi-Fi_systems_(with_CD_players),36665
50.0,45,4.683,4.059,0.027,223.609,2012-01-24 11:21:34,Hi-Fi_systems_(with_CD_players),36668
50.0,45,4.683,4.059,0.027,223.528,2012-01-24 11:22:04,Hi-Fi_systems_(with_CD_players),36670
50.0,45,4.579,4.267,0.027,225.068,2012-01-24 11:23:04,Hi-Fi_systems_(with_CD_players),36674
50.0,45,4.683,4.267,0.028,224.971,2012-01-24 11:23:35,Hi-Fi_systems_(with_CD_players),36675
50.0,45,4.579,4.267,0.027,225.201,2012-01-24 11:23:45,Hi-Fi_systems_(with_CD_players),36676
50.0,45,4.579,4.267,0.027,225.054,2012-01-24 11:23:55,Hi-Fi_systems_(with_CD_players),36677
50.0,45,4.787,4.267,0.028,225.075,2012-01-24 11:24:05,Hi-Fi_systems_(with_CD_players),36678
50.0,45,5.099,4.163,0.028,225.019,2012-01-24 11:24:25,Hi-Fi_systems_(with_CD_players),36679
50.0,45,4.891,4.267,0.028,224.848,2012-01-24 11:25:35,Hi-Fi_systems_(with_CD_players),36682
50.0,45,4.787,4.163,0.028,224.911,2012-01-24 11:25:45,Hi-Fi_systems_(with_CD_players),36683
50.0,45,4.579,4.267,0.027,224.906,2012-01-24 11:26:15,Hi-Fi_systems_(with_CD_players),36685
50.0,45,4.579,4.267,0.027,225.312,2012-01-24 11:26:25,Hi-Fi_systems_(with_CD_players),36686
50.0,45,4.683,4.267,0.028,225.175,2012-01-24 11:26:35,Hi-Fi_systems_(with_CD_players),36687
50.0,45,4.683,4.267,0.028,225.041,2012-01-24 11:26:45,Hi-Fi_systems_(with_CD_players),36688
50.0,45,4.683,4.267,0.028,225.082,2012-01-24 11:27:05,Hi-Fi_systems_(with_CD_players),36689
50.0,45,4.683,4.267,0.028,225.347,2012-01-24 11:27:15,Hi-Fi_systems_(with_CD_players),36690
50.0,45,4.579,4.267,0.027,224.984,2012-01-24 11:27:25,Hi-Fi_systems_(with_CD_players),36691
50.0,45,4.891,4.267,0.028,225.101,2012-01-24 11:28:55,Hi-Fi_systems_(with_CD_players),36699
50.0,45,4.579,4.267,0.027,225.074,2012-01-24 11:29:15,Hi-Fi_systems_(with_CD_players),36701
50.0,45,4.683,4.267,0.028,225.564,2012-01-24 11:29:35,Hi-Fi_systems_(with_CD_players),36703
50.0,45,4.683,4.267,0.028,225.379,2012-01-24 11:29:55,Hi-Fi_systems_(with_CD_players),36705
50.0,45,4.787,4.267,0.028,225.273,2012-01-24 11:30:15,Hi-Fi_systems_(with_CD_players),36707
50.0,45,4.683,4.059,0.027,223.007,2012-01-24 11:32:05,Hi-Fi_systems_(with_CD_players),36716
50.0,45,4.579,4.059,0.027,223.688,2012-01-24 11:32:15,Hi-Fi_systems_(with_CD_players),36717
50.0,45,4.683,4.059,0.027,223.463,2012-01-24 11:32:25,Hi-Fi_systems_(with_CD_players),36718
50.0,45,4.787,4.059,0.028,223.457,2012-01-24 11:32:45,Hi-Fi_systems_(with_CD_players),36719
50.0,45,4.579,4.059,0.027,223.756,2012-01-24 11:32:55,Hi-Fi_systems_(with_CD_players),36720
50.0,45,4.683,4.059,0.027,222.954,2012-01-24 11:33:25,Hi-Fi_systems_(with_CD_players),36722
50.0,45,4.683,4.059,0.027,223.575,2012-01-24 11:33:35,Hi-Fi_systems_(with_CD_players),36723
50.0,45,4.579,4.059,0.027,223.745,2012-01-24 11:33:55,Hi-Fi_systems_(with_CD_players),36724
50.0,45,4.579,4.059,0.027,223.406,2012-01-24 11:34:05,Hi-Fi_systems_(with_CD_players),36725
50.0,45,4.683,4.267,0.027,224.906,2012-01-24 11:34:25,Hi-Fi_systems_(with_CD_players),36727
50.0,63,2.497,4.267,0.021,225.207,2012-01-24 11:37:34,Hi-Fi_systems_(with_CD_players),36728
50.0,63,2.497,4.267,0.022,224.8,2012-01-24 11:38:04,Hi-Fi_systems_(with_CD_players),36731
50.0,63,2.393,4.267,0.021,224.776,2012-01-24 11:38:14,Hi-Fi_systems_(with_CD_players),36732
50.0,63,2.497,4.267,0.021,225.06,2012-01-24 11:38:34,Hi-Fi_systems_(with_CD_players),36733
50.0,63,2.393,4.059,0.021,223.296,2012-01-24 11:39:54,Hi-Fi_systems_(with_CD_players),36739
50.0,63,2.497,4.267,0.022,224.722,2012-01-24 11:40:24,Hi-Fi_systems_(with_CD_players),36742
50.0,63,2.497,4.267,0.022,224.755,2012-01-24 11:40:44,Hi-Fi_systems_(with_CD_players),36744
50.0,63,2.393,4.059,0.021,223.466,2012-01-24 11:41:34,Hi-Fi_systems_(with_CD_players),36749
50.0,63,2.393,4.059,0.021,223.326,2012-01-24 11:41:44,Hi-Fi_systems_(with_CD_players),36750
50.0,63,2.393,4.059,0.021,222.873,2012-01-24 11:41:54,Hi-Fi_systems_(with_CD_players),36751
50.0,63,2.393,4.059,0.021,223.279,2012-01-24 11:42:04,Hi-Fi_systems_(with_CD_players),36752
50.0,63,2.497,4.267,0.021,225.202,2012-01-24 11:43:35,Hi-Fi_systems_(with_CD_players),36761
50.0,63,2.393,4.059,0.021,223.196,2012-01-24 11:43:45,Hi-Fi_systems_(with_CD_players),36762
50.0,63,2.393,4.059,0.021,223.21,2012-01-24 11:44:15,Hi-Fi_systems_(with_CD_players),36763
50.0,63,2.393,4.059,0.021,222.216,2012-01-24 11:44:25,Hi-Fi_systems_(with_CD_players),36764
50.0,63,2.393,4.059,0.021,222.537,2012-01-24 11:45:25,Hi-Fi_systems_(with_CD_players),36768
50.0,63,2.393,4.059,0.021,222.79,2012-01-24 11:45:45,Hi-Fi_systems_(with_CD_players),36770
50.0,63,2.393,4.059,0.021,223.187,2012-01-24 11:45:55,Hi-Fi_systems_(with_CD_players),36771
50.0,63,2.393,4.059,0.021,222.476,2012-01-24 11:46:05,Hi-Fi_systems_(with_CD_players),36772
50.0,63,2.393,4.059,0.021,223.039,2012-01-24 11:46:15,Hi-Fi_systems_(with_CD_players),36773
50.0,63,2.393,4.267,0.021,224.741,2012-01-24 11:47:05,Hi-Fi_systems_(with_CD_players),36778
50.0,63,2.497,4.267,0.022,224.784,2012-01-24 11:48:05,Hi-Fi_systems_(with_CD_players),36784
50.0,63,2.497,4.267,0.022,224.889,2012-01-24 11:48:15,Hi-Fi_systems_(with_CD_players),36785
50.0,63,2.497,4.267,0.021,225.001,2012-01-24 11:48:45,Hi-Fi_systems_(with_CD_players),36786
50.0,63,2.497,4.267,0.021,225.455,2012-01-24 11:49:05,Hi-Fi_systems_(with_CD_players),36787
50.0,63,2.497,4.267,0.021,225.284,2012-01-24 11:49:15,Hi-Fi_systems_(with_CD_players),36788
50.0,63,2.497,4.267,0.022,224.653,2012-01-24 11:49:35,Hi-Fi_systems_(with_CD_players),36790
50.0,63,2.393,4.267,0.021,224.676,2012-01-24 11:51:15,Hi-Fi_systems_(with_CD_players),36798
50.0,63,2.497,4.267,0.022,224.635,2012-01-24 11:51:25,Hi-Fi_systems_(with_CD_players),36799
50.0,63,2.393,4.163,0.021,223.802,2012-01-24 11:51:45,Hi-Fi_systems_(with_CD_players),36801
50.0,63,2.497,4.371,0.022,226.015,2012-01-24 12:13:07,Hi-Fi_systems_(with_CD_players),36900
50.0,63,2.497,4.267,0.021,225.615,2012-01-24 12:13:17,Hi-Fi_systems_(with_CD_players),36901
50.0,63,2.497,4.267,0.021,225.141,2012-01-24 12:13:27,Hi-Fi_systems_(with_CD_players),36902
